ID,Year,Province,Cities,City_ID,Violation,Violation_ID,Statistics,Crime_rate,location_year
57018,2019, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate per 100,000 population",9.08,2019_Kitchener-Cambridge-Waterloo
57019,2020, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate per 100,000 population",6.43,2020_Kitchener-Cambridge-Waterloo
57020,2021, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate per 100,000 population",8.14,2021_Kitchener-Cambridge-Waterloo
57021,2022, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate per 100,000 population",7.05,2022_Kitchener-Cambridge-Waterloo
57022,2023, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate per 100,000 population",6.07,2023_Kitchener-Cambridge-Waterloo
57111,2013, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",8.95,2013_Kitchener-Cambridge-Waterloo
57112,2014, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",7.79,2014_Kitchener-Cambridge-Waterloo
57113,2015, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",7.29,2015_Kitchener-Cambridge-Waterloo
57114,2016, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",4.2,2016_Kitchener-Cambridge-Waterloo
57115,2017, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",6.98,2017_Kitchener-Cambridge-Waterloo
57116,2018, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",6.0,2018_Kitchener-Cambridge-Waterloo
57117,2019, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",8.17,2019_Kitchener-Cambridge-Waterloo
57118,2020, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",5.14,2020_Kitchener-Cambridge-Waterloo
57119,2021, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",5.26,2021_Kitchener-Cambridge-Waterloo
57120,2022, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",6.85,2022_Kitchener-Cambridge-Waterloo
57121,2023, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",5.75,2023_Kitchener-Cambridge-Waterloo
57133,2013, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",9.55,2013_Kitchener-Cambridge-Waterloo
57134,2014, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",8.03,2014_Kitchener-Cambridge-Waterloo
57135,2015, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",7.48,2015_Kitchener-Cambridge-Waterloo
57136,2016, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",4.35,2016_Kitchener-Cambridge-Waterloo
57137,2017, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",6.48,2017_Kitchener-Cambridge-Waterloo
57138,2018, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",5.87,2018_Kitchener-Cambridge-Waterloo
57139,2019, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",7.83,2019_Kitchener-Cambridge-Waterloo
57140,2020, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",4.76,2020_Kitchener-Cambridge-Waterloo
57141,2021, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",5.52,2021_Kitchener-Cambridge-Waterloo
57142,2022, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",6.26,2022_Kitchener-Cambridge-Waterloo
57143,2023, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",5.3,2023_Kitchener-Cambridge-Waterloo
57155,2013, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",2.55,2013_Kitchener-Cambridge-Waterloo
57156,2014, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",5.18,2014_Kitchener-Cambridge-Waterloo
57157,2015, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",5.17,2015_Kitchener-Cambridge-Waterloo
57158,2016, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",2.54,2016_Kitchener-Cambridge-Waterloo
57159,2017, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",12.64,2017_Kitchener-Cambridge-Waterloo
57160,2018, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",7.44,2018_Kitchener-Cambridge-Waterloo
57161,2019, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",12.07,2019_Kitchener-Cambridge-Waterloo
57162,2020, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",9.45,2020_Kitchener-Cambridge-Waterloo
57163,2021, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",2.33,2021_Kitchener-Cambridge-Waterloo
57164,2022, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",13.75,2022_Kitchener-Cambridge-Waterloo
57165,2023, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",11.27,2023_Kitchener-Cambridge-Waterloo
57177,2013, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2013_Kitchener-Cambridge-Waterloo
57178,2014, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2014_Kitchener-Cambridge-Waterloo
57179,2015, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2015_Kitchener-Cambridge-Waterloo
57180,2016, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2016_Kitchener-Cambridge-Waterloo
57181,2017, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2017_Kitchener-Cambridge-Waterloo
57182,2018, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2018_Kitchener-Cambridge-Waterloo
57183,2019, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2019_Kitchener-Cambridge-Waterloo
57184,2020, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2020_Kitchener-Cambridge-Waterloo
57185,2021, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2021_Kitchener-Cambridge-Waterloo
57186,2022, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2022_Kitchener-Cambridge-Waterloo
57187,2023, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2023_Kitchener-Cambridge-Waterloo
57199,2013, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",110.65,2013_Kitchener-Cambridge-Waterloo
57200,2014, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",97.17,2014_Kitchener-Cambridge-Waterloo
57201,2015, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",106.07,2015_Kitchener-Cambridge-Waterloo
57202,2016, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",115.32,2016_Kitchener-Cambridge-Waterloo
57203,2017, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",137.4,2017_Kitchener-Cambridge-Waterloo
57204,2018, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",148.58,2018_Kitchener-Cambridge-Waterloo
57205,2019, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",172.4,2019_Kitchener-Cambridge-Waterloo
57206,2020, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",182.73,2020_Kitchener-Cambridge-Waterloo
57207,2021, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",221.73,2021_Kitchener-Cambridge-Waterloo
57208,2022, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",243.24,2022_Kitchener-Cambridge-Waterloo
57209,2023, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",239.33,2023_Kitchener-Cambridge-Waterloo
57298,2013, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",75.76,2013_Kitchener-Cambridge-Waterloo
57299,2014, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",74.05,2014_Kitchener-Cambridge-Waterloo
57300,2015, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",77.85,2015_Kitchener-Cambridge-Waterloo
57301,2016, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",78.8,2016_Kitchener-Cambridge-Waterloo
57302,2017, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",84.83,2017_Kitchener-Cambridge-Waterloo
57303,2018, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",85.53,2018_Kitchener-Cambridge-Waterloo
57304,2019, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",99.82,2019_Kitchener-Cambridge-Waterloo
57305,2020, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",80.89,2020_Kitchener-Cambridge-Waterloo
57306,2021, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",103.4,2021_Kitchener-Cambridge-Waterloo
57307,2022, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",113.4,2022_Kitchener-Cambridge-Waterloo
57308,2023, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",108.45,2023_Kitchener-Cambridge-Waterloo
57320,2013, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",72.35,2013_Kitchener-Cambridge-Waterloo
57321,2014, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",68.76,2014_Kitchener-Cambridge-Waterloo
57322,2015, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",76.71,2015_Kitchener-Cambridge-Waterloo
57323,2016, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",77.66,2016_Kitchener-Cambridge-Waterloo
57324,2017, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",81.15,2017_Kitchener-Cambridge-Waterloo
57325,2018, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",78.47,2018_Kitchener-Cambridge-Waterloo
57326,2019, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",96.3,2019_Kitchener-Cambridge-Waterloo
57327,2020, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",82.59,2020_Kitchener-Cambridge-Waterloo
57328,2021, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",101.43,2021_Kitchener-Cambridge-Waterloo
57329,2022, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",107.63,2022_Kitchener-Cambridge-Waterloo
57330,2023, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",103.35,2023_Kitchener-Cambridge-Waterloo
57342,2013, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",112.17,2013_Kitchener-Cambridge-Waterloo
57343,2014, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",132.03,2014_Kitchener-Cambridge-Waterloo
57344,2015, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",90.55,2015_Kitchener-Cambridge-Waterloo
57345,2016, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",91.37,2016_Kitchener-Cambridge-Waterloo
57346,2017, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",126.36,2017_Kitchener-Cambridge-Waterloo
57347,2018, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",166.17,2018_Kitchener-Cambridge-Waterloo
57348,2019, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",140.06,2019_Kitchener-Cambridge-Waterloo
57349,2020, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",61.44,2020_Kitchener-Cambridge-Waterloo
57350,2021, Ontario ,Kitchener-Cambridge-Waterloo,35541,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",125.95,2021_Kitchener-Cambridge-Waterloo
