,Year,Province,Cities,City_ID,Violation,Violation_ID,Statistics,Crime_rate
63074,2021, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, adult charged per 100,000 population aged 18 years and over",0.0
63075,2022, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, adult charged per 100,000 population aged 18 years and over",0.0
63076,2023, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, adult charged per 100,000 population aged 18 years and over",0.0
63088,2013, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",
63089,2014, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",
63090,2015, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",
63091,2016, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",
63092,2017, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",
63093,2018, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
63094,2019, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
63095,2020, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
63096,2021, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
63097,2022, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
63098,2023, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
63110,2013, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",
63111,2014, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",
63112,2015, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",
63113,2016, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",
63114,2017, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",
63115,2018, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
63116,2019, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
63117,2020, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
63118,2021, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
63119,2022, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
63120,2023, Ontario ,Brantford,35543,"Sexual offence which occurred prior to January 4, 1983 ",1300,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
63132,2013, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",1.41
63133,2014, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.0
63134,2015, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.7
63135,2016, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.0
63136,2017, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.0
63137,2018, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.67
63138,2019, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.0
63139,2020, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.0
63140,2021, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.63
63141,2022, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",1.23
63142,2023, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate per 100,000 population",0.0
63231,2013, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",1.64
63232,2014, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0
63233,2015, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.81
63234,2016, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0
63235,2017, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0
63236,2018, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0
63237,2019, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0
63238,2020, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0
63239,2021, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.73
63240,2022, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.71
63241,2023, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0
63253,2013, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.9
63254,2014, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.0
63255,2015, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.89
63256,2016, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.0
63257,2017, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.0
63258,2018, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.0
63259,2019, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.0
63260,2020, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.0
63261,2021, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.8
63262,2022, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.78
63263,2023, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, adult charged per 100,000 population aged 18 years and over",0.0
63275,2013, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",9.39
63276,2014, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
63277,2015, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
63278,2016, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
63279,2017, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
63280,2018, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
63281,2019, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
63282,2020, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
63283,2021, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
63284,2022, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
63285,2023, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
63297,2013, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
63298,2014, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
63299,2015, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
63300,2016, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
63301,2017, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
63302,2018, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
63303,2019, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
63304,2020, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
63305,2021, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
63306,2022, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
63307,2023, Ontario ,Brantford,35543,"Sexual assault, level 3, aggravated ",1310,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
63319,2013, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",0.71
63320,2014, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",0.7
63321,2015, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",0.7
63322,2016, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",0.0
63323,2017, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",0.68
63324,2018, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",0.0
63325,2019, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",0.0
63326,2020, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",0.0
63327,2021, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",1.9
63328,2022, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",0.0
63329,2023, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate per 100,000 population",1.18
63418,2013, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0
63419,2014, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.82
63420,2015, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.81
63421,2016, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0
63422,2017, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0
63423,2018, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0
63424,2019, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0
63425,2020, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0
63426,2021, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",2.94
63427,2022, Ontario ,Brantford,35543,"Sexual assault, level 2, weapon or bodily harm ",1320,"Rate, total persons charged per 100,000 population aged 12 years and over",0.0
